participant_id	session	task	bids_meta.modality	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	provenance.md5sum	provenance.settings.testing	provenance.software	provenance.version	provenance.warnings.large_rot_frame	provenance.warnings.small_air_mask	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-6045	post	anat-wholebrain	T1w	0.7889	1.7375	0.6115	43745.5781	4.2110	4.2430	4.1226	4.2673	0.1916	0.4283	0.3800	0.9223	0.3190	092531a592bd157fb8e65c2683be5070	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0144	0.0353	23.3478	11.2082	14.6289	176	224	256	3.6171	12.0961	12.1615	20.7714	46.8594	96.1631	85.3122	112.9140	1	1	1	19.2173	5.8023	3.1779	3.9136	2490456	0	8.0259	3.9527	2.5930	105.5532	438.9063	415.0138	27862	296.5401	660.3992	114.7360	-0.1607	73.3429	854.1313	851.6764	29084	743.7271	973.6498	70.4079	1.4923	43.7020	1005.1870	1000.0319	230122	936.4195	1090.4386	48.1446	0.2326	0.5156	0.5589	0.6817
sub-6046	pre	anat-wholebrain	T1w	0.7085	1.8550	0.6022	37557.3633	3.9841	3.9797	3.9267	4.0460	0.1969	0.4317	0.3714	1.0439	0.2833	3686c288746aab0c5c71710e83cb784f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0194	0.0129	23.7970	11.5871	15.7164	176	224	256	3.8810	11.9152	13.5589	24.8806	42.6700	94.0940	82.5738	110.9574	1	1	1	142.5236	5.9047	4.0563	3.9826	2121720	0	11.9819	5.6685	2.8508	63.1906	413.7185	384.5783	33284	309.0121	638.7106	99.0918	0.0567	69.1187	852.3610	848.0565	28489	742.9629	979.6746	71.1728	0.8751	38.5620	1001.8914	1000.0431	210853	940.2136	1070.6226	40.1937	0.2348	0.5088	0.5475	0.6340
sub-6046	post	anat-wholebrain	T1w	0.7795	1.7248	0.6133	45729.0273	4.1418	4.1406	4.1013	4.1835	0.1941	0.4279	0.3780	0.9644	0.3159	b8f6f56f3e9ffaaced585825b51854fd	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0515	0.0219	24.0163	11.5718	15.2703	176	224	256	3.9290	11.0413	12.9531	23.8889	47.9705	104.7368	92.0401	123.4129	1	1	1	20.9030	5.3087	4.2946	3.5806	2174583	0	14.4876	6.1545	1.8921	72.6511	413.9242	388.7108	33631	299.5590	626.1974	98.9313	-0.1714	77.9011	852.5737	848.6949	24806	733.4502	988.2600	76.8638	1.1328	40.0608	1001.9711	1000.0302	215483	937.1673	1072.9964	41.8617	0.2277	0.5042	0.5400	0.6489
sub-6047	pre	anat-wholebrain	T1w	0.8247	1.6398	0.6342	34356.3008	4.3700	4.3758	4.3054	4.4290	0.2203	0.4263	0.3534	0.9423	0.3143	96bc8f416ec7d5a34413eb56dfa9e405	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0202	0.0088	20.6443	10.9061	15.2413	176	224	256	4.5161	10.4258	11.8262	20.5369	39.8444	89.5482	78.4675	106.0099	1	1	1	15.1045	6.1803	4.7351	4.1685	2504890	0	12.9136	5.7217	2.1504	64.7153	396.8171	375.8763	55852	301.9085	567.5442	83.2304	-0.2077	79.8935	847.5558	844.7620	31003	718.5062	990.6488	81.0247	0.2805	48.1705	1003.1193	1000.0553	217524	929.1409	1088.0860	48.6955	0.2378	0.4996	0.5431	0.6022
sub-6048	pre	anat-wholebrain	T1w	0.7393	1.7963	0.6501	46156.4102	4.0891	4.0059	4.1355	4.1258	0.2144	0.4194	0.3662	1.4423	0.4399	e534a1c05d69e83ba875f342cb28bcf0	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0164	0.0051	21.8203	11.4368	15.3979	176	224	256	4.2089	10.3169	12.0701	21.6846	48.8920	101.0513	90.4329	121.3554	1	1	1	21.3584	5.3987	4.1747	3.6414	2265979	0	14.7430	5.9277	1.6360	83.8408	418.5393	402.9017	44119	298.8366	608.0224	95.7249	-0.0100	79.7105	841.0676	832.7274	20350	722.0822	988.6763	80.7132	0.8933	43.9935	1003.0618	1000.0457	207442	933.8803	1082.8261	46.1177	0.2370	0.5039	0.5482	0.5711
sub-6048	post	anat-wholebrain	T1w	0.8812	1.4918	0.6869	3805.4045	4.2098	4.1165	4.2227	4.2901	0.2214	0.4128	0.3657	1.4618	0.4843	8e3f054b4c7f6f308a0398f8d33819f6	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0012	0.0056	21.3375	11.5183	15.1199	176	224	256	4.0179	9.6296	10.4958	17.8398	21.6778	43.7933	39.1636	52.0196	1	1	1	12.8010	12.5945	16.0514	8.6112	1904852	0	55.7642	21.2666	0.6356	94.2336	437.8192	416.7411	47845	304.7438	637.2038	103.7205	-0.3311	91.7585	852.5486	841.8967	19114	726.7378	1011.4171	87.4253	1.9646	47.6056	1008.4456	1000.0410	208737	932.7192	1113.4042	56.0565	0.2313	0.4913	0.5429	0.4887
sub-6049	pre	anat-wholebrain	T1w	0.5402	2.3614	0.5857	29741.2051	4.0402	4.0241	4.0114	4.0850	0.1851	0.4369	0.3780	1.2430	0.3385	d7f84b21e8982c49cd11282c4d5b6526	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0210	0.0367	26.5705	12.3455	16.6615	176	224	256	3.5015	12.4076	14.2654	26.8872	42.8075	84.4726	76.7429	102.9485	1	1	1	5.7734	6.3639	4.2983	4.2924	2258759	0	12.8953	4.4467	8.8657	102.6614	448.8898	415.8253	17894	307.3042	661.2755	118.7528	0.1203	64.4442	825.3131	820.5531	23989	725.4193	943.8791	66.1320	1.0375	32.5035	1000.1817	1000.0254	202029	937.8347	1061.2626	37.1932	0.2355	0.5303	0.5723	0.5540
sub-6049	post	anat-wholebrain	T1w	0.5926	2.2299	0.5879	26358.6543	4.0765	4.0683	4.0584	4.1027	0.1791	0.4397	0.3812	1.0685	0.3289	380bb122b457cdfc9f554bfef5c22e38	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0199	0.0426	27.0800	12.2185	16.3016	176	224	256	3.2651	12.0532	13.3009	24.5845	39.3961	77.9305	70.6926	94.7511	1	1	1	12.8870	6.9145	4.5196	4.6637	2327774	0	14.0569	5.2378	16.0896	108.2597	448.0229	415.7964	18205	296.9660	679.4688	127.3415	-0.0971	69.2903	825.3276	822.4981	25727	720.0075	946.2545	68.2379	0.8633	35.9155	1001.1841	1000.0266	203718	934.0006	1069.5942	40.6770	0.2330	0.5304	0.5712	0.5243
sub-6050	pre	anat-wholebrain	T1w	0.5554	2.3213	0.5918	31969.1836	4.1843	4.1368	4.2334	4.1828	0.1762	0.4315	0.3923	1.0167	0.3029	22c49a3c736391b9a58fdf759508fb6c	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0047	0.0195	26.9474	12.1560	15.6903	176	224	256	3.2704	12.1508	13.9603	26.4595	47.0942	87.6598	80.5495	106.8947	1	1	1	31.7434	6.1290	4.1119	4.1339	2497870	0	12.3656	5.0760	-0.8293	160.7957	465.8713	440.5776	22701	286.9970	689.8565	134.7126	0.1012	66.3794	824.1045	820.0780	29858	722.2826	945.1437	67.4904	1.7146	33.5620	1001.6829	1000.0251	218224	943.1528	1065.1997	37.7945	0.2372	0.5232	0.5733	0.6001
sub-6051	pre	anat-wholebrain	T1w	0.8134	1.6959	0.6279	41303.1016	4.1932	3.9010	4.5012	4.1775	0.1893	0.4373	0.3734	1.1766	0.3529	81993a15b7bc1df59261084d9bdd2136	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0154	0.0042	22.8068	10.7574	14.5830	176	224	256	3.6365	9.7376	11.7714	21.9401	43.2929	97.3716	85.7578	116.6089	1	1	1	34.0351	5.6185	3.7128	3.7896	2243116	0	11.6884	5.6963	3.4283	76.0009	403.6264	371.2836	40024	291.4292	611.9576	102.0980	-0.4597	92.1803	842.8666	835.0677	36780	718.0019	995.6195	85.7563	2.0027	42.0109	1004.2929	1000.0486	228564	938.2977	1081.3481	45.5808	0.2433	0.5079	0.5411	0.6650
sub-6052	pre	anat-wholebrain	T1w	0.8907	1.5298	0.6475	44521.5781	4.2205	4.2681	4.1682	4.2252	0.1936	0.4155	0.3909	1.2756	0.4367	e21acab97806e3eed969addda9fe5e6d	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0100	0.0334	21.7247	10.6180	13.4373	176	224	256	3.4130	9.7862	11.8788	22.4370	46.9418	99.1212	87.5384	116.5522	1	1	1	33.2985	5.6212	3.4695	3.7915	2258747	0	11.3540	4.4299	3.1481	100.2644	434.2596	402.7725	37260	299.3598	676.5835	118.0103	-0.3649	91.4426	853.4341	850.4840	26372	718.3689	1004.1595	86.9046	1.1578	41.7784	1003.4457	1000.0463	253997	938.1154	1080.2035	44.5711	0.2261	0.4911	0.5351	0.6204
sub-6052	post	anat-wholebrain	T1w	0.8109	1.7110	0.6555	10273.3467	4.2705	4.3191	4.2474	4.2451	0.2022	0.4097	0.3881	1.1962	0.4120	2b42968e307eb61cf7ae1f7dacaf5a86	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0061	20.8780	10.6318	13.4102	176	224	256	3.5554	10.5118	11.7639	21.2244	45.3113	95.5358	84.8392	113.6706	1	1	1	10.3612	5.7636	6.9228	3.8875	2376079	0	23.6124	9.0268	0.4615	100.1393	425.8121	398.6311	39305	288.1830	645.9290	112.1190	-0.4172	85.8380	841.7471	840.4870	23105	715.3256	976.9088	79.9551	1.1970	43.5285	1003.5884	1000.0297	250092	933.3309	1085.6213	47.1168	0.2238	0.4875	0.5365	0.6418
sub-6053	pre	anat-wholebrain	T1w	0.5810	2.1970	0.6076	33229.1797	4.0974	4.0727	4.1597	4.0599	0.2086	0.4226	0.3688	1.2603	0.3177	ca67a52f68655c385a0153134aab03cc	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0025	0.0160	22.6147	11.7708	16.0715	176	224	256	3.3530	12.3294	15.0532	29.4771	43.0181	95.0960	84.0645	114.0793	1	1	1	15.2474	5.7429	3.2600	3.8736	1822485	0	7.9039	3.8439	4.7811	91.8439	410.0109	377.0981	31674	284.7973	631.4638	112.4634	0.0058	66.2579	837.6470	833.6139	36593	730.2902	953.9983	67.6107	0.9136	30.4200	1001.3631	1000.0228	216265	947.3669	1058.6839	33.9253	0.2297	0.5109	0.5498	0.6840
sub-6053	post	anat-wholebrain	T1w	0.6693	2.0492	0.5908	32868.9766	4.0881	4.0951	4.1049	4.0642	0.2020	0.4242	0.3738	0.9856	0.2945	78b881823360d831826054aa0cb3d552	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0052	0.0227	23.2103	11.8293	16.0212	176	224	256	3.2654	12.4638	14.2268	26.9512	40.5229	91.3128	80.0999	108.4641	1	1	1	16.0014	6.0403	3.2218	4.0741	2260573	0	8.2595	3.9637	4.5183	89.9790	408.5029	373.6189	24900	285.6354	644.0363	114.4168	-0.3427	71.4709	843.8346	841.8991	36765	736.9335	956.5173	67.5465	0.7574	34.3619	1000.5093	1000.0338	219394	940.4469	1061.2398	37.1053	0.2313	0.5063	0.5432	0.6931
sub-6054	pre	anat-wholebrain	T1w	0.7949	1.7494	0.6132	31723.8672	4.2341	4.2094	4.2514	4.2415	0.1848	0.4485	0.3666	1.0239	0.3426	6bfb7fedc73798aa484ddfe7210c118b	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0150	0.0276	24.9765	11.3213	15.7495	176	224	256	3.6096	11.1743	12.4500	22.5660	42.5961	84.7129	75.8055	100.1076	1	1	1	35.5885	6.5445	3.7740	4.4142	2439800	0	13.2673	5.4082	0.5969	103.1047	457.1547	425.5168	24511	314.5786	694.9224	117.8829	-0.2239	79.9959	850.7524	846.2455	36402	735.6719	980.6040	75.7301	0.5591	42.2543	1002.7465	1000.0325	202355	934.6293	1079.0969	44.3157	0.2340	0.5262	0.5512	0.6321
sub-6055	pre	anat-wholebrain	T1w	0.7081	1.9664	0.5895	31291.9785	4.1438	4.0517	4.2463	4.1335	0.2025	0.4327	0.3648	1.5685	0.4614	af0ee36f0cc2201301ecb833fdf2c1da	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0550	0.0049	25.9888	12.8329	17.7078	176	224	256	3.8645	10.8087	11.9260	21.1048	44.3222	91.4409	82.2849	111.0915	1	1	1	42.1509	5.8974	5.0150	3.9778	1878022	0	16.2824	6.9155	0.8994	86.9272	420.4475	398.9807	25779	290.1710	636.5701	103.2406	-0.4301	82.7950	828.0889	823.1356	22994	712.8672	958.5587	76.1531	0.7756	42.4539	1001.1586	1000.0266	172992	922.9728	1080.7381	47.3837	0.2349	0.5225	0.5571	0.5648
sub-6056	pre	anat-wholebrain	T1w	0.6917	1.9872	0.6392	40627.9258	4.1868	4.1379	4.2479	4.1747	0.1951	0.4426	0.3623	1.0346	0.3633	6fbbe0b71350950fc1fc1c1c673a4d67	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0131	0.0272	21.2839	10.1474	14.0276	176	224	256	3.3861	12.0998	11.9258	20.2916	42.7470	92.7729	82.3561	111.5484	1	1	1	19.6799	5.8733	3.5652	3.9615	2363189	0	11.9196	4.5608	18.1907	84.0149	410.4121	383.2253	35334	287.7403	632.9504	113.1729	0.0603	67.8578	834.8907	831.7065	33377	727.4507	955.9847	68.7363	0.3712	48.5714	1002.1085	1000.0283	232966	926.6505	1085.9602	49.2827	0.2383	0.5077	0.5416	0.5985
sub-6056	post	anat-wholebrain	T1w	0.6631	2.0265	0.6596	35983.0000	4.2159	4.1568	4.2930	4.1980	0.1947	0.4383	0.3670	0.9723	0.3369	b71c225f0eb0c11f77852db6d8f0852e	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0237	0.0151	21.4914	10.2576	13.9472	176	224	256	3.4706	12.1949	12.2253	21.0103	39.6967	87.3548	77.3831	105.0980	1	1	1	12.7379	6.2337	4.4629	4.2046	1953079	0	12.7876	5.4621	5.5044	81.3649	409.0870	377.7182	33184	290.5604	634.0703	108.8306	0.0244	67.5397	834.3893	831.1895	28336	729.3376	955.2226	68.1574	0.6008	44.4036	1003.7114	1000.0176	231257	932.2091	1087.7296	47.5964	0.2421	0.5074	0.5470	0.6327
sub-6057	pre	anat-wholebrain	T1w	0.7954	1.6560	0.6321	5076.0381	4.4459	4.4319	4.3224	4.5835	0.2131	0.4039	0.3830	1.4078	0.4948	ccbb3c218c52081b58d014386437604a	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0031	0.0063	20.3608	10.6224	13.1894	176	224	256	3.9617	10.7437	10.3212	16.2580	53.1770	96.7647	88.6546	116.0219	1	1	1	13.1309	5.6469	10.9464	3.8088	2458634	0	41.6486	15.3993	-0.1574	121.6772	469.8852	458.3535	49091	303.6509	675.5501	115.6942	-0.1215	77.4696	842.0793	834.0524	22161	727.4161	983.1047	77.6297	1.5959	54.5473	1009.5171	1000.0378	229683	926.8668	1124.8279	61.5103	0.2263	0.4815	0.5338	0.6606
sub-6058	pre	anat-wholebrain	T1w	0.6042	2.3544	0.5866	42238.7383	3.9881	4.0061	3.9187	4.0396	0.1930	0.4538	0.3532	1.0488	0.3586	8ad6648cba21ef6f1dfe5b5957f32f77	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0241	0.0199	23.0040	10.5068	14.9511	176	224	256	3.9319	14.2792	13.0965	21.0784	48.0514	100.2317	89.9831	121.6664	1	1	1	16.0790	5.3849	4.1785	3.6971	2574388	0	11.0377	4.4799	13.6942	69.5669	420.3918	394.9618	39256	314.0766	625.6341	100.4503	-0.1646	59.7498	825.4775	823.8619	28647	733.1985	920.8062	57.6955	0.1499	46.6934	1003.4196	1000.0458	184283	931.0860	1086.1752	47.4439	0.2145	0.4903	0.4882	0.4712
sub-6058	post	anat-wholebrain	T1w	0.5207	2.6874	0.6216	8522.3145	3.9326	3.9000	3.8993	3.9987	0.1965	0.4552	0.3482	0.9410	0.2741	df0c35a4d979d34049c955e86708d447	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0159	22.7812	10.5307	15.1613	176	224	256	3.9451	15.0938	14.0055	22.9777	42.9970	89.4679	80.8243	110.0079	1	1	1	8.3535	5.9555	5.7049	4.0217	1855302	0	16.0148	5.4749	2.3903	75.7527	419.0084	390.8632	44206	307.7933	619.4832	99.0738	-0.0412	55.5794	814.8348	813.3061	31534	729.3435	903.7434	53.8827	0.3021	41.6516	1001.8823	1000.0249	184967	933.0422	1076.4303	43.5214	0.2174	0.4927	0.4902	0.5362
sub-7002	pre	anat-wholebrain	T1w	0.7483	1.8192	0.6756	2624.9619	4.5491	4.4435	4.7236	4.4801	0.2236	0.3967	0.3798	1.5607	0.5596	de8c809881d61efdda8146b4cc624434	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0001	0.0100	23.9078	12.8495	15.4449	176	224	256	4.2041	10.6444	10.1153	15.4973	36.8578	74.9417	67.9291	91.9879	1	1	1	32.6978	7.1224	13.5621	9.4482	2330160	0	47.6846	18.8432	1.2750	83.3851	413.2186	400.7044	64928	281.4810	592.8523	95.3126	-0.0192	78.1624	819.3035	814.7377	16762	701.3252	950.4576	76.5395	1.1670	60.5162	1006.4340	1000.0582	185869	912.6407	1120.9830	64.5309	0.2065	0.4781	0.5292	0.2737
sub-7003	pre	anat-wholebrain	T1w	0.6777	1.9453	0.5894	38307.5977	4.0181	3.9523	4.1051	3.9969	0.1942	0.4131	0.3927	1.3453	0.3057	89ab648b2ea9247fbfaafa1f76e7c400	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0121	0.0056	27.0487	13.4787	17.1124	176	224	256	3.4402	12.7000	15.5052	30.3752	51.1009	109.3472	96.2074	128.1741	1	1	1	134.1734	5.1114	4.7263	3.4476	1891807	0	14.0236	10.2672	1.9643	104.0491	430.5707	398.6920	22299	292.8641	651.1899	115.8883	-0.3076	69.9252	852.5789	853.1335	25719	742.2710	962.4979	67.1747	1.0571	29.6143	1001.6115	1000.0215	203431	950.8035	1057.4474	32.9222	0.2448	0.5235	0.5906	0.6300
sub-7003	post	anat-wholebrain	T1w	0.7211	1.8262	0.5727	27838.9141	3.9576	3.9387	3.9858	3.9484	0.1827	0.4241	0.3931	1.2605	0.3322	3fc164ced797bf04807beede5e52f25d	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0082	0.0099	28.3986	13.3048	17.0527	176	224	256	3.2078	12.9806	14.0916	26.0863	38.9358	83.7505	73.3677	97.4168	1	1	1	39.1553	6.7254	4.4653	4.5362	2453257	0	13.5779	6.7517	8.7084	103.4519	436.2684	399.6993	19155	296.4335	673.3968	124.5986	-0.1328	66.5587	859.8210	859.7502	29737	751.4246	970.9303	66.2323	1.0718	34.6117	1003.4996	1000.0435	203589	947.0505	1071.8423	38.3359	0.2461	0.5232	0.5833	0.6147
sub-7004	pre	anat-wholebrain	T1w	0.8156	1.6903	0.6146	30354.2266	4.3418	4.3248	4.3277	4.3728	0.2307	0.4112	0.3580	1.3952	0.4514	bf8bfec8826384058a947ac6f8f5bdd5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0185	0.0044	23.4923	13.1304	17.5926	176	224	256	3.9444	11.8680	12.3475	21.2299	40.1048	90.6082	78.9276	106.0699	1	1	1	19.2124	6.1766	4.5923	4.1661	2026639	0	16.4867	6.1727	1.6869	74.2304	402.5539	378.1096	43504	291.8885	600.5620	95.8587	-0.3423	77.3420	854.8007	854.2570	21765	739.6501	972.3405	71.9780	0.8173	41.5482	1003.8557	1000.0295	179995	932.3841	1089.2070	47.1045	0.2300	0.4969	0.5564	0.5347
sub-7004	post	anat-wholebrain	T1w	1.2055	1.1845	0.6148	25476.8789	4.2714	4.3062	4.1779	4.3301	0.2342	0.4129	0.3529	1.0444	0.3561	1b1afc16d959d653272abab63f024a39	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0209	0.0243	23.2819	13.1230	17.8814	176	224	256	4.1436	10.5791	11.5885	20.0428	35.2467	82.2233	70.1463	92.9688	1	1	1	17.1880	7.0472	5.3245	4.7533	2072019	0	18.1202	6.6369	2.1355	67.8437	403.4561	379.1442	45765	301.9950	596.0063	91.4996	-0.6243	94.4343	883.7249	884.4656	20767	747.9877	1016.2574	83.6028	0.9295	44.9035	1006.0289	1000.0538	176165	934.6905	1098.7937	49.8957	0.2298	0.4939	0.5507	0.5171
sub-7007	pre	anat-wholebrain	T1w	0.4839	2.7534	0.5925	24256.7813	4.2024	4.0503	4.2812	4.2759	0.2400	0.4076	0.3524	1.0527	0.2171	5271e2d054886940a6b06a08ca0938d3	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0168	0.0126	21.8052	12.7798	17.3662	176	224	256	4.2655	14.3317	16.2196	30.0615	36.1814	83.6085	74.0187	102.2662	1	1	1	13.2577	6.4064	4.6830	4.3211	1985619	0	13.1387	5.4630	3.6447	55.6990	376.6553	353.8087	62574	285.1887	549.4710	82.9458	-0.0594	57.9404	817.5096	817.5869	29343	722.7105	910.6879	57.0465	0.9316	30.3451	1000.5279	1000.0355	189639	946.9558	1055.2710	33.2662	0.2413	0.4998	0.5667	0.5689
sub-7007	post	anat-wholebrain	T1w	0.7546	1.7742	0.5821	23465.5469	4.0959	3.9439	4.1570	4.1869	0.2355	0.4135	0.3510	1.1975	0.3081	76596e76f167e9889123b0389ddc0cbe	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0182	0.0298	22.1145	12.7412	17.5415	176	224	256	4.2084	11.5638	13.6250	25.1028	32.9635	77.8031	67.3905	91.4048	1	1	1	12.6411	7.1677	4.3510	4.8346	2428141	0	14.5020	5.4388	3.6941	52.7104	386.6400	360.6487	58768	299.7260	571.7274	85.6964	-0.2949	76.2088	854.1190	851.2317	30241	738.9597	981.6104	73.6107	1.2790	36.0809	1002.7826	1000.0449	188980	942.7289	1072.2513	39.8379	0.2432	0.4975	0.5605	0.5785
sub-7008	pre	anat-wholebrain	T1w	0.8567	1.6189	0.6224	28005.9141	4.5698	4.4500	4.6431	4.6163	0.2277	0.3809	0.3914	1.0845	0.3369	4ae5be68f0d737f81808045a2d3d67bb	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0056	0.0049	19.4774	11.3272	13.3640	176	224	256	3.9152	10.0596	12.6882	24.0897	35.2620	80.9954	70.6048	95.5569	1	1	1	81.2791	6.8563	4.3176	4.6245	2877336	0	13.9598	6.1402	2.3133	66.7577	395.1467	369.0332	79022	291.4191	596.1478	94.2552	-0.3612	89.4715	851.2484	847.6537	25759	721.1485	995.6070	84.2614	0.3089	41.0759	1002.8898	1000.0464	284179	940.2202	1075.1036	41.5133	0.2454	0.4853	0.5772	0.5965
sub-7008	post	anat-wholebrain	T1w	0.7482	1.8094	0.6615	8605.6631	4.4482	4.3395	4.4898	4.5152	0.2219	0.3845	0.3935	1.0807	0.2988	844628029023c532588b3293eb00a0d1	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0144	20.0114	11.3702	13.4649	176	224	256	4.2602	10.5048	13.6721	26.2513	39.7633	92.2396	80.6346	109.9010	1	1	1	29.8346	5.9614	5.8891	4.0209	1972158	0	19.9147	7.3170	2.0177	66.2408	382.6410	361.8247	70971	283.3017	559.6322	84.9307	-0.3161	83.6138	843.1277	839.3318	26719	718.2296	981.1533	79.8980	0.4847	36.6261	1001.7653	1000.0405	282618	942.4393	1066.8015	38.0948	0.2474	0.4869	0.5778	0.5858
sub-7009	pre	anat-wholebrain	T1w	1.4008	1.0197	0.5712	33112.6211	4.1100	4.1663	4.0071	4.1565	0.2077	0.4342	0.3580	0.9510	0.3215	23eaf42704f7dd2ac34abd01e21b91e8	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0860	0.0051	25.5460	12.8205	17.5864	176	224	256	3.6722	10.7868	11.1432	18.9705	41.2684	90.3866	77.3918	100.5205	1	1	1	21.0919	6.5177	4.9618	4.3961	2326839	0	17.2438	6.8633	1.4362	83.8420	442.8910	410.5648	35778	315.2846	678.1564	111.8021	-0.5239	90.0884	895.5419	899.2232	33218	755.6125	1026.2497	83.3622	0.6854	51.1351	1006.1920	1000.0417	184331	931.3873	1100.0834	52.7154	0.2212	0.4957	0.5290	0.6046
sub-7009	post	anat-wholebrain	T1w	0.6917	2.0289	0.5877	49813.0742	4.1672	4.1912	4.0985	4.2118	0.2063	0.4316	0.3621	1.1108	0.3170	0fb25f7922518a643305b65a4bf4c4a5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0200	0.0224	25.7920	12.8634	17.3906	176	224	256	3.6470	12.7705	13.4484	23.9277	52.2532	112.1886	99.2544	133.3214	1	1	1	23.6995	4.9141	3.2352	3.3145	2188753	0	10.0466	3.9510	0.8117	84.4860	421.5312	391.9482	37236	295.6931	643.1256	107.4689	-0.4457	71.1626	841.6306	841.5198	27120	735.0077	949.8886	65.8944	0.8168	38.4836	1000.5645	1000.0358	182910	932.8697	1069.1632	41.7940	0.2262	0.5023	0.5382	0.6880
sub-7010	pre	anat-wholebrain	T1w	0.8212	1.7645	0.6006	32442.5684	4.6521	4.6194	4.6510	4.6858	0.2779	0.3859	0.3362	1.5278	0.5206	70085e580fe4028f5dd7de1e98b7b0d5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0151	22.7068	14.7728	19.4299	176	224	256	4.4996	12.6205	11.5774	17.6121	42.6609	95.7963	83.9619	113.4284	1	1	1	15.9641	5.7761	6.2193	3.8959	2758414	0	19.8093	7.6694	1.9062	59.2439	397.1508	376.1266	99690	299.9512	572.0755	83.5915	-0.2746	71.2478	845.4089	844.6030	19151	737.1550	954.6723	66.9215	0.1927	56.4135	1004.3474	1000.0590	147095	917.7582	1102.9201	56.7823	0.2031	0.4429	0.4955	0.5189
sub-7010	post	anat-wholebrain	T1w	0.9384	1.5418	0.5997	6377.0674	4.5291	4.5089	4.4822	4.5963	0.2561	0.3978	0.3461	1.3048	0.4871	688054241468ecc56266eb54a3f59290	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0001	0.0199	24.9944	14.9740	19.6810	176	224	256	4.7006	11.5148	11.2015	17.3892	35.1112	80.9767	70.2880	94.7763	1	1	1	10.1320	6.9127	9.0779	4.6625	2681667	0	27.9255	10.3146	2.9522	53.3663	390.4230	370.4763	75658	302.3202	558.9615	78.8148	-0.3757	79.6815	857.7130	854.4265	18972	740.1520	981.2247	74.2006	-0.0266	56.9554	1003.7405	1000.0333	146964	914.1271	1104.9309	57.5086	0.2196	0.4565	0.5124	0.4500
